,county,state,fips,PCA
1128,Winn,Louisiana,22127,1.3463498112739374
1129,Androscoggin,Maine,23001,-0.3428802280633519
1130,Aroostook,Maine,23003,-2.080872606242553
1131,Cumberland,Maine,23005,-1.8820665392956866
1132,Franklin,Maine,23007,-2.890716457721975
1133,Hancock,Maine,23009,-2.7882192163557264
1134,Kennebec,Maine,23011,-1.7683314951280347
1135,Knox,Maine,23013,-2.925424042423193
1136,Lincoln,Maine,23015,-2.8503616269877283
1137,Oxford,Maine,23017,-2.3368825625568936
1138,Penobscot,Maine,23019,-1.7133092331527195
1139,Piscataquis,Maine,23021,-1.8768338384883303
1140,Sagadahoc,Maine,23023,-2.924319523105072
1141,Somerset,Maine,23025,-1.3147537200504469
1142,Waldo,Maine,23027,-2.4413678537244086
1143,Washington,Maine,23029,-1.2898711725509278
1144,York,Maine,23031,-2.817718909123554
1145,Allegany,Maryland,24001,-1.9285628160970658
1146,Anne Arundel,Maryland,24003,-0.8661465263648837
1147,Baltimore,Maryland,24005,0.1781076803894215
1148,Baltimore city,Maryland,24510,3.146365612115701
1149,Calvert,Maryland,24009,-1.3729528848341337
1150,Caroline,Maryland,24011,0.849100423472497
1151,Carroll,Maryland,24013,-2.7062599662294833
1152,Cecil,Maryland,24015,-1.1645642445026667
1153,Charles,Maryland,24017,0.8892326723410696
1154,Dorchester,Maryland,24019,0.37901810424945503
1155,Frederick,Maryland,24021,-0.6636103620582294
1156,Garrett,Maryland,24023,-2.8913583707267603
1157,Harford,Maryland,24025,-1.4116113863932653
1158,Howard,Maryland,24027,-0.20231737505854716
1159,Kent,Maryland,24029,-1.8652540725231619
1160,Montgomery,Maryland,24031,1.3960524929009133
1161,Prince George's,Maryland,24033,3.6794613300430203
1162,Queen Anne's,Maryland,24035,-2.399033868690442
1163,Somerset,Maryland,24039,1.149311720461402
1164,St. Mary's,Maryland,24037,-0.5978392006519405
1165,Talbot,Maryland,24041,-1.3022638636109145
1166,Washington,Maryland,24043,-0.08944416502402529
1167,Wicomico,Maryland,24045,1.450165571509319
1168,Worcester,Maryland,24047,-2.0075172241245305
1169,Barnstable,Massachusetts,25001,-3.8804994734236242
1170,Berkshire,Massachusetts,25003,-1.826960682872351
1171,Bristol,Massachusetts,25005,0.021327135419709566
1172,Dukes,Massachusetts,25007,-2.8916305834933187
1173,Essex,Massachusetts,25009,0.8494838223039733
1174,Franklin,Massachusetts,25011,-2.3083793834010384
1175,Hampden,Massachusetts,25013,2.2284812522104667
1176,Hampshire,Massachusetts,25015,-2.1465926597781047
1177,Middlesex,Massachusetts,25017,-0.9488177459803183
1178,Nantucket,Massachusetts,25019,-0.9425676051690355
1179,Norfolk,Massachusetts,25021,-1.7254878693812785
1180,Plymouth,Massachusetts,25023,-1.3601298003499411
1181,Suffolk,Massachusetts,25025,3.703093224084228
1182,Worcester,Massachusetts,25027,-0.2091027684037425
1183,Alcona,Michigan,26001,-4.535031357113185
1184,Allegan,Michigan,26005,-1.6037629881823279
1185,Alpena,Michigan,26007,-2.3177600599908232
1186,Antrim,Michigan,26009,-3.1918175101038115
1187,Arenac,Michigan,26011,-2.4737940694329557
1188,Baraga,Michigan,26013,-1.3755709822340199
1189,Barry,Michigan,26015,-2.8341045276191927
1190,Bay,Michigan,26017,-1.4733875997459365
1191,Benzie,Michigan,26019,-2.920168002879418
1192,Berrien,Michigan,26021,0.040939231333675684
1193,Branch,Michigan,26023,-1.0231173491872172
1194,Calhoun,Michigan,26025,0.1943949693293231
1195,Cass,Michigan,26027,-1.4730700725650063
1196,Charlevoix,Michigan,26029,-2.9729034697610985
1197,Cheboygan,Michigan,26031,-2.234831641613941
1198,Chippewa,Michigan,26033,0.05612450806799317
1199,Clare,Michigan,26035,-1.66688952452027
1200,Clinton,Michigan,26037,-2.3420616235670773
1201,Crawford,Michigan,26039,-2.927340016485647
1202,Delta,Michigan,26041,-2.072606131069947
1203,Dickinson,Michigan,26043,-2.586124226769967
1204,Eaton,Michigan,26045,-1.3952825197722853
1205,Emmet,Michigan,26047,-2.0789303974608466
1206,Genesee,Michigan,26049,0.5865507297247876
1207,Gladwin,Michigan,26051,-2.6163625996451008
1208,Gogebic,Michigan,26053,-2.374773419587359
1209,Grand Traverse,Michigan,26055,-2.327045667726083
1210,Gratiot,Michigan,26057,-0.41380804743429106
1211,Hillsdale,Michigan,26059,-1.9565854573062447
1212,Houghton,Michigan,26061,-1.7588020362233971
1213,Huron,Michigan,26063,-2.776180259787848
1214,Ingham,Michigan,26065,0.43967648722593333
1215,Ionia,Michigan,26067,-0.7097243564380156
1216,Iosco,Michigan,26069,-2.9577914632773172
1217,Isabella,Michigan,26073,-0.2979705694660463
1218,Jackson,Michigan,26075,-0.41076735483331683
1219,Kalamazoo,Michigan,26077,-0.18263437579856465
1220,Kalkaska,Michigan,26079,-1.9952515901067642
1221,Kent,Michigan,26081,0.5438370033898826
1222,Lake,Michigan,26085,-2.0673140150083555
1223,Lapeer,Michigan,26087,-1.9967009093047379
1224,Leelanau,Michigan,26089,-3.968419207120032
1225,Lenawee,Michigan,26091,-1.1067703365036865
1226,Livingston,Michigan,26093,-3.197043470661201
1227,Luce,Michigan,26095,-1.4991454146787981
1228,Mackinac,Michigan,26097,-1.083292443990876
1229,Macomb,Michigan,26099,-0.9424369803736871
1230,Manistee,Michigan,26101,-2.6054490726509623
1231,Marquette,Michigan,26103,-2.345118409909791
1232,Mason,Michigan,26105,-1.4880809929849435
1233,Mecosta,Michigan,26107,-1.7831363239747056
1234,Menominee,Michigan,26109,-2.162884559087449
1235,Midland,Michigan,26111,-2.145197451388887
1236,Missaukee,Michigan,26113,-1.6605082170780228
1237,Monroe,Michigan,26115,-2.0835279933520865
1238,Montcalm,Michigan,26117,-0.9377465596605598
1239,Montmorency,Michigan,26119,-3.9983966070793473
1240,Muskegon,Michigan,26121,0.34364395019426797
1241,Newaygo,Michigan,26123,-1.527282195867408
1242,Oakland,Michigan,26125,-1.1436185845596338
1243,Oceana,Michigan,26127,0.11994994211772449
1244,Ogemaw,Michigan,26129,-2.2342087167246425
1245,Osceola,Michigan,26133,-1.2910918210871443
1246,Oscoda,Michigan,26135,-2.56160341793052
1247,Otsego,Michigan,26137,-2.2112451212352227
1248,Ottawa,Michigan,26139,-1.3284928507194123
1249,Presque Isle,Michigan,26141,-3.945112557834263
1250,Roscommon,Michigan,26143,-2.948331337003751
1251,Saginaw,Michigan,26145,0.22420961156712618
1252,Sanilac,Michigan,26151,-2.393656515586125
1253,Schoolcraft,Michigan,26153,-2.127225808579802
1254,Shiawassee,Michigan,26155,-2.0613185174865674
1255,St. Clair,Michigan,26147,-1.694910837978258
1256,St. Joseph,Michigan,26149,-0.11087916334600359
1257,Tuscola,Michigan,26157,-2.2233854254955348
1258,Van Buren,Michigan,26159,-0.09942771893652096
1259,Washtenaw,Michigan,26161,-0.8889114344078002
1260,Wayne,Michigan,26163,2.375582896972387
1261,Wexford,Michigan,26165,-1.1311986995440162
1262,Aitkin,Minnesota,27001,-3.271431381569475
1263,Anoka,Minnesota,27003,-1.1051132989783112
1264,Becker,Minnesota,27005,-1.3633136539335207
1265,Beltrami,Minnesota,27007,1.612134357209774
1266,Benton,Minnesota,27009,-0.33323784717880944
1267,Big Stone,Minnesota,27011,-3.6186113357236387
1268,Blue Earth,Minnesota,27013,-1.570122717721609
1269,Brown,Minnesota,27015,-2.4751945726048965
1270,Carlton,Minnesota,27017,-1.1164586658830928
1271,Carver,Minnesota,27019,-2.180889012517529
1272,Cass,Minnesota,27021,-0.9732976393182718
1273,Chippewa,Minnesota,27023,-1.1365763984191062
1274,Chisago,Minnesota,27025,-2.610220611258901
1275,Clay,Minnesota,27027,-1.1222852775283003
1276,Clearwater,Minnesota,27029,-0.20691495234732227
1277,Cottonwood,Minnesota,27033,-1.4209970222378083
1278,Crow Wing,Minnesota,27035,-1.9891609278464435
1279,Dakota,Minnesota,27037,-0.7115555821868352
1280,Dodge,Minnesota,27039,-1.468023879169512
1281,Douglas,Minnesota,27041,-3.2998823901287846
1282,Faribault,Minnesota,27043,-2.1558250633319407
1283,Fillmore,Minnesota,27045,-2.731009738120591
1284,Freeborn,Minnesota,27047,-0.9600279698473533
1285,Goodhue,Minnesota,27049,-1.931877849874036
1286,Grant,Minnesota,27051,-2.9105765403546533
1287,Hennepin,Minnesota,27053,0.16368102837976348
1288,Houston,Minnesota,27055,-2.9776497061876217
1289,Hubbard,Minnesota,27057,-2.5786428815319637
1290,Isanti,Minnesota,27059,-2.1241205547412916
1291,Itasca,Minnesota,27061,-2.009878014469683
1292,Jackson,Minnesota,27063,-2.349168443573173
1293,Kanabec,Minnesota,27065,-2.3072899814334353
1294,Kandiyohi,Minnesota,27067,-0.2010264496351552
1295,Kittson,Minnesota,27069,-3.4805434686482184
1296,Koochiching,Minnesota,27071,-1.8539996413797113
1297,Lac qui Parle,Minnesota,27073,-3.69478959920094
1298,Lake,Minnesota,27075,-3.2657103382159165
1299,Le Sueur,Minnesota,27079,-1.8379141072855398
1300,Lincoln,Minnesota,27081,-3.0834425666224305
1301,Lyon,Minnesota,27083,-0.6134732876869052
1302,Mahnomen,Minnesota,27087,3.89949715884125
1303,Marshall,Minnesota,27089,-2.60383347087277
1304,Martin,Minnesota,27091,-1.2837916960763196
1305,McLeod,Minnesota,27085,-1.8233872861000795
1306,Meeker,Minnesota,27093,-2.2213988485767486
1307,Mille Lacs,Minnesota,27095,-0.17168783838337562
1308,Morrison,Minnesota,27097,-1.8887022698114457
1309,Mower,Minnesota,27099,0.6241618084950228
1310,Murray,Minnesota,27101,-3.023907397596804
1311,Nicollet,Minnesota,27103,-1.7709315197413733
1312,Nobles,Minnesota,27105,2.9875206867175113
1313,Norman,Minnesota,27107,-1.7011921310690095
1314,Olmsted,Minnesota,27109,-0.7566606313109497
1315,Otter Tail,Minnesota,27111,-2.7337912034697207
1316,Pennington,Minnesota,27113,-1.301114719553135
1317,Pine,Minnesota,27115,-1.7226224650895536
1318,Pipestone,Minnesota,27117,-0.6950844528022239
1319,Polk,Minnesota,27119,-1.2563587789680073
1320,Pope,Minnesota,27121,-3.900104657899451
1321,Ramsey,Minnesota,27123,1.5193800414992449
1322,Red Lake,Minnesota,27125,-2.0470489501534863
1323,Redwood,Minnesota,27127,-1.7362560686681128
1324,Renville,Minnesota,27129,-1.6189431249860684
1325,Rice,Minnesota,27131,-0.7772420285610978
1326,Rock,Minnesota,27133,-2.291922213312157
1327,Roseau,Minnesota,27135,-1.706484375649624
1328,Scott,Minnesota,27139,-1.138765309451034
1329,Sherburne,Minnesota,27141,-1.1516507295583855
1330,Sibley,Minnesota,27143,-1.3743867604897102
1331,St. Louis,Minnesota,27137,-1.769094741813412
1332,Stearns,Minnesota,27145,-0.946447189609707
1333,Steele,Minnesota,27147,-0.9817959767190374
1334,Stevens,Minnesota,27149,-2.1720817210556205
1335,Swift,Minnesota,27151,-1.0876352318648836
1336,Todd,Minnesota,27153,-1.4991869125274568
1337,Traverse,Minnesota,27155,-2.871703903456824
1338,Wabasha,Minnesota,27157,-3.0148984862297037
1339,Wadena,Minnesota,27159,-1.001304192923407
1340,Waseca,Minnesota,27161,-1.7185812557367015
1341,Washington,Minnesota,27163,-1.5938100033699496
1342,Watonwan,Minnesota,27165,1.0971299700801223
1343,Wilkin,Minnesota,27167,-2.0396685417008764
1344,Winona,Minnesota,27169,-2.5363460274676854
1345,Wright,Minnesota,27171,-1.3783393566679933
1346,Yellow Medicine,Minnesota,27173,-1.4930750591077164
1347,Adams,Mississippi,28001,3.940966360917504
1348,Alcorn,Mississippi,28003,0.19919100658579628
1349,Amite,Mississippi,28005,0.0159666223784961
1350,Attala,Mississippi,28007,2.150047097985298
1351,Benton,Mississippi,28009,0.48554788903648793
1352,Bolivar,Mississippi,28011,4.54233895962018
1353,Calhoun,Mississippi,28013,1.6205906352717925
1354,Carroll,Mississippi,28015,-0.7331265395432118
1355,Chickasaw,Mississippi,28017,3.0337875044163973
1356,Choctaw,Mississippi,28019,0.12474620026874379
1357,Claiborne,Mississippi,28021,4.478689968719469
1358,Clarke,Mississippi,28023,0.8626396248037319
1359,Clay,Mississippi,28025,2.3908510466247277
1360,Coahoma,Mississippi,28027,5.23117762720074
1361,Copiah,Mississippi,28029,2.3407241486922095
1362,Covington,Mississippi,28031,1.736842191772171
1363,DeSoto,Mississippi,28033,1.0642355962779144
1364,Forrest,Mississippi,28035,2.909971153079231
1365,Franklin,Mississippi,28037,1.1274162367629763
1366,George,Mississippi,28039,-0.25564857678171576
1367,Greene,Mississippi,28041,-0.21490730636059
1368,Grenada,Mississippi,28043,2.4121072119850364
1369,Hancock,Mississippi,28045,0.07617807301039609
1370,Harrison,Mississippi,28047,2.533868271940387
1371,Hinds,Mississippi,28049,3.7784842708354174
1372,Holmes,Mississippi,28051,5.514211002525894
1373,Humphreys,Mississippi,28053,4.606679494958194
1374,Itawamba,Mississippi,28057,-0.5013129133421715
1375,Jackson,Mississippi,28059,0.8854685247488061
1376,Jasper,Mississippi,28061,1.7836372573823804
1377,Jefferson,Mississippi,28063,4.656495302883617
1378,Jefferson Davis,Mississippi,28065,2.6319020374631825
1379,Jones,Mississippi,28067,2.256431586687414
1380,Kemper,Mississippi,28069,2.0188650012971743
1381,Lafayette,Mississippi,28071,0.3469878822543231
1382,Lamar,Mississippi,28073,1.4148032487667495
1383,Lauderdale,Mississippi,28075,2.6107126872530935
1384,Lawrence,Mississippi,28077,0.9245988941454485
1385,Leake,Mississippi,28079,3.700648570796534
1386,Lee,Mississippi,28081,2.0422108504838286
1387,Leflore,Mississippi,28083,5.996959882923385
1388,Lincoln,Mississippi,28085,1.4652855000842306
1389,Lowndes,Mississippi,28087,2.4925311391907488
1390,Madison,Mississippi,28089,1.3555595654752288
1391,Marion,Mississippi,28091,1.7524470803800853
1392,Marshall,Mississippi,28093,1.470959027790215
1393,Monroe,Mississippi,28095,0.9549126329175756
1394,Montgomery,Mississippi,28097,2.2308121995153054
1395,Neshoba,Mississippi,28099,3.6797884540061023
1396,Newton,Mississippi,28101,2.6205954840281933
1397,Noxubee,Mississippi,28103,3.3690603437547244
1398,Oktibbeha,Mississippi,28105,2.3785252731767
1399,Panola,Mississippi,28107,2.6910042893315436
1400,Pearl River,Mississippi,28109,0.17400827900064095
1401,Perry,Mississippi,28111,0.9249412870729087
1402,Pike,Mississippi,28113,3.798504612499195
1403,Pontotoc,Mississippi,28115,2.0184036197663
1404,Prentiss,Mississippi,28117,0.4646889982734326
1405,Quitman,Mississippi,28119,4.043949078333591
1406,Rankin,Mississippi,28121,-0.25154054121649433
1407,Scott,Mississippi,28123,4.795283088706512
1408,Sharkey,Mississippi,28125,3.6974470043542795
1409,Simpson,Mississippi,28127,1.4778875196899859
1410,Smith,Mississippi,28129,0.9470278103462955
1411,Stone,Mississippi,28131,1.0097193304870544
1412,Sunflower,Mississippi,28133,4.73151396619236
1413,Tallahatchie,Mississippi,28135,3.205366071155137
1414,Tate,Mississippi,28137,1.845471686008396
1415,Tippah,Mississippi,28139,0.6534814496644427
1416,Tishomingo,Mississippi,28141,-1.220661643935004
1417,Tunica,Mississippi,28143,6.53656472859865
1418,Union,Mississippi,28145,0.7291044211542002
1419,Walthall,Mississippi,28147,1.3760567312125633
1420,Warren,Mississippi,28149,3.0246127889219125
1421,Washington,Mississippi,28151,4.826524354135016
1422,Wayne,Mississippi,28153,2.036056209055259
1423,Webster,Mississippi,28155,1.0670804188563794
1424,Wilkinson,Mississippi,28157,2.4463051085098058
1425,Winston,Mississippi,28159,2.3497645148751416
1426,Yalobusha,Mississippi,28161,1.5994185502048641
1427,Yazoo,Mississippi,28163,4.931124582206952
1428,Adair,Missouri,29001,-1.330665717725148
1429,Andrew,Missouri,29003,-2.142906092284742
1430,Atchison,Missouri,29005,-3.124174941331766
1431,Audrain,Missouri,29007,-0.5343359529825673
1432,Barry,Missouri,29009,-0.4001111939050706
1433,Bates,Missouri,29013,-1.0282814072946207
1434,Benton,Missouri,29015,-2.9227110960888885
1435,Bollinger,Missouri,29017,-2.0157413647425155
1436,Boone,Missouri,29019,-0.390147361393507
1437,Buchanan,Missouri,29021,0.769569518295871
1438,Butler,Missouri,29023,0.40219694434039405
1439,Caldwell,Missouri,29025,-1.537926851686736
1440,Callaway,Missouri,29027,-1.1996227965334414
1441,Camden,Missouri,29029,-2.9501465100004536
1442,Cape Girardeau,Missouri,29031,-1.142562503981763
1443,Carroll,Missouri,29033,-1.0935427638856645
1444,Carter,Missouri,29035,-0.23357025792327385
1445,Cass,Missouri,29037,-1.063557654625356
1446,Cedar,Missouri,29039,-1.5777693306851188
1447,Chariton,Missouri,29041,-2.7377581054242146
1448,Christian,Missouri,29043,-1.1378150757814178
1449,Clark,Missouri,29045,-1.5660407200463684
1450,Clay,Missouri,29047,-0.2977925644454917
1451,Clinton,Missouri,29049,-0.7724575916057201
1452,Cole,Missouri,29051,-0.34442852952600633
1453,Cooper,Missouri,29053,-1.1137667041237682
1454,Crawford,Missouri,29055,-0.510181139379619
1455,Dallas,Missouri,29059,-0.7425560109892787
1456,Daviess,Missouri,29061,-2.0933403319869077
1457,DeKalb,Missouri,29063,-1.4410384847840154
1458,Dent,Missouri,29065,-1.156421879073585
1459,Dunklin,Missouri,29069,2.2475214899528964
1460,Franklin,Missouri,29071,-1.716694811836173
1461,Gasconade,Missouri,29073,-2.5698867082544403
1462,Gentry,Missouri,29075,-2.2088575387849927
1463,Greene,Missouri,29077,-0.5904215295576457
1464,Grundy,Missouri,29079,-0.8064356846669062
1465,Harrison,Missouri,29081,-1.0817277884395897
1466,Henry,Missouri,29083,-1.574721000110546
1467,Holt,Missouri,29087,-2.8174936572530638
1468,Howard,Missouri,29089,-1.652996424283575
1469,Howell,Missouri,29091,-0.21494407080413272
1470,Iron,Missouri,29093,-0.49091416131965315
1471,Jackson,Missouri,29095,1.906556006262152
1472,Jasper,Missouri,29097,0.6845499976876243
1473,Jefferson,Missouri,29099,-1.38640326920155
1474,Johnson,Missouri,29101,-0.5372109437748004
1475,Kansas City,Missouri,29095,0.9692035223016628
1476,Laclede,Missouri,29105,0.3518894871831239
1477,Lafayette,Missouri,29107,-0.4834030099237255
1478,Lawrence,Missouri,29109,-0.4118798274069721
1479,Lewis,Missouri,29111,-1.7724529347924969
1480,Lincoln,Missouri,29113,-0.8525912031115481
1481,Linn,Missouri,29115,-0.8429203626552237
1482,Livingston,Missouri,29117,-1.2951845758780451
1483,Macon,Missouri,29121,-1.87650109869005
1484,Madison,Missouri,29123,-1.7474329464241276
1485,Maries,Missouri,29125,-1.9518522275372796
1486,Marion,Missouri,29127,-0.383038949029196
1487,McDonald,Missouri,29119,2.946091352989215
1488,Miller,Missouri,29131,-0.8958260009483406
1489,Mississippi,Missouri,29133,2.34266642524638
1490,Moniteau,Missouri,29135,-1.1636886873926022
1491,Monroe,Missouri,29137,-2.310943045298633
1492,Montgomery,Missouri,29139,-1.0571680156299033
1493,Morgan,Missouri,29141,-1.6357108412556165
1494,New Madrid,Missouri,29143,1.6438303650912491
1495,Newton,Missouri,29145,-0.47545091862800587
1496,Nodaway,Missouri,29147,-1.6558412027870464
1497,Oregon,Missouri,29149,-1.3503538582628716
1498,Osage,Missouri,29151,-3.3235416725556326
1499,Pemiscot,Missouri,29155,2.8137138925166814
1500,Perry,Missouri,29157,-1.9555459984621835
1501,Pettis,Missouri,29159,0.9181504812546651
1502,Phelps,Missouri,29161,-0.46785040524701893
1503,Pike,Missouri,29163,-0.48726710240608717
1504,Platte,Missouri,29165,-0.4993216727957248
1505,Polk,Missouri,29167,-1.1563296386488633
1506,Pulaski,Missouri,29169,1.4359936664611925
1507,Ralls,Missouri,29173,-2.3397216694731275
1508,Randolph,Missouri,29175,-0.8229472255838945
1509,Ray,Missouri,29177,-1.307137002942155
1510,Reynolds,Missouri,29179,-2.407193858296479
1511,Ripley,Missouri,29181,-1.2197135984872478
1512,Saline,Missouri,29195,0.8844923377331965
1513,Schuyler,Missouri,29197,-0.8117590220602254
1514,Scotland,Missouri,29199,-0.421531932225565
1515,Scott,Missouri,29201,1.1230654038490668
1516,Shannon,Missouri,29203,-1.1802844878446246
1517,Shelby,Missouri,29205,-1.6966893441897537
1518,St. Charles,Missouri,29183,-2.0749228679365426
1519,St. Clair,Missouri,29185,-2.0143030528655173
1520,St. Francois,Missouri,29187,-0.6475296716720021
1521,St. Louis,Missouri,29189,-0.2841652507684603
1522,St. Louis city,Missouri,29510,2.6995317635638685
1523,Ste. Genevieve,Missouri,29186,-1.7848765201387893
1524,Stoddard,Missouri,29207,-1.524605295787959
1525,Stone,Missouri,29209,-3.2985794677032816
1526,Sullivan,Missouri,29211,1.2437740269384125
1527,Taney,Missouri,29213,-0.017854853889143908
1528,Texas,Missouri,29215,-0.2879484327846248
1529,Vernon,Missouri,29217,-0.8868546986035722
1530,Warren,Missouri,29219,-0.6488713366301415
1531,Washington,Missouri,29221,-1.2905453731033036
1532,Webster,Missouri,29225,-0.3784077105599459
1533,Worth,Missouri,29227,-2.6569931159137874
1534,Wright,Missouri,29229,-0.15766112930232715
1535,Beaverhead,Montana,30001,-2.579596323796384
1536,Big Horn,Montana,30003,8.459150441349118
1537,Broadwater,Montana,30007,-2.9643060222118565
1538,Carbon,Montana,30009,-3.04241093439818
1539,Cascade,Montana,30013,-0.1791373580478857
1540,Deer Lodge,Montana,30023,-2.2479135312771117
1541,Flathead,Montana,30029,-1.9063417657242356
1542,Gallatin,Montana,30031,-1.766478753883239
1543,Glacier,Montana,30035,6.149352329788732
1544,Golden Valley,Montana,30037,-1.6896605658114554
1545,Hill,Montana,30041,2.718897809791094
1546,Jefferson,Montana,30043,-2.6992685981805393
1547,Lake,Montana,30047,1.3205506998354823
1548,Lewis and Clark,Montana,30049,-1.3742041481543525
1549,Liberty,Montana,30051,-2.597950248443033
1550,Lincoln,Montana,30053,-2.592901875812364
1551,Madison,Montana,30057,-3.4758534780139776
1552,Meagher,Montana,30059,-2.8866837914223598
1553,Missoula,Montana,30063,-1.1023346232905207
1554,Musselshell,Montana,30065,-2.163679353585719
1555,Park,Montana,30067,-3.092618975969789
1556,Pondera,Montana,30073,0.6084264702132194
1557,Ravalli,Montana,30081,-2.382383056650141
1558,Richland,Montana,30083,0.30480774722224563
1559,Roosevelt,Montana,30085,7.0584226337431035
1560,Silver Bow,Montana,30093,-0.6161087133439968
1561,Stillwater,Montana,30095,-2.8998710203443467
1562,Toole,Montana,30101,-0.8998338425807929
1563,Wheatland,Montana,30107,-1.0633714435159034
1564,Yellowstone,Montana,30111,-0.5320800228305514
1565,Adams,Nebraska,31001,-1.1708309390927711
1566,Antelope,Nebraska,31003,-2.908262364497876
1567,Boone,Nebraska,31011,-3.259891459033636
1568,Box Butte,Nebraska,31013,-0.7558638655096428
1569,Buffalo,Nebraska,31019,-0.6656812038988079
1570,Burt,Nebraska,31021,-2.6733464072203006
1571,Butler,Nebraska,31023,-2.3709336159252676
1572,Cass,Nebraska,31025,-2.57079930212081
1573,Cedar,Nebraska,31027,-3.3274276963910285
1574,Chase,Nebraska,31029,-0.9159249970929715
1575,Cherry,Nebraska,31031,-1.486858634590936
1576,Cheyenne,Nebraska,31033,-1.7086904714252809
1577,Clay,Nebraska,31035,-1.323285134997976
1578,Colfax,Nebraska,31037,4.511977352149703
1579,Cuming,Nebraska,31039,-1.0130580889501575
1580,Custer,Nebraska,31041,-2.2480854686824157
1581,Dakota,Nebraska,31043,4.569463323635384
1582,Dawes,Nebraska,31045,-1.7076630293154504
1583,Dawson,Nebraska,31047,3.2791322427369143
1584,Dixon,Nebraska,31051,-1.048278285248919
1585,Dodge,Nebraska,31053,0.23102159856698218
1586,Douglas,Nebraska,31055,1.4950581323090162
1587,Fillmore,Nebraska,31059,-2.809315542391712
1588,Franklin,Nebraska,31061,-3.6038088270754325
1589,Frontier,Nebraska,31063,-3.0481950752069227
1590,Furnas,Nebraska,31065,-2.7228153580320216
1591,Gage,Nebraska,31067,-2.408051143795374
1592,Gosper,Nebraska,31073,-3.6931510338841482
1593,Greeley,Nebraska,31077,-3.017703641865071
1594,Hall,Nebraska,31079,3.3660024448041215
1595,Hamilton,Nebraska,31081,-3.103730547445173
1596,Hitchcock,Nebraska,31087,-2.9050708879625806
1597,Holt,Nebraska,31089,-2.651561433656388
1598,Howard,Nebraska,31093,-3.1481067109384795
1599,Jefferson,Nebraska,31095,-2.273025308688621
1600,Johnson,Nebraska,31097,-0.8703474864594355
1601,Kearney,Nebraska,31099,-2.328251311766507
1602,Keith,Nebraska,31101,-2.0485350156949336
1603,Kimball,Nebraska,31105,-1.0460560171617441
1604,Knox,Nebraska,31107,-1.7939301716508897
1605,Lancaster,Nebraska,31109,-0.07545560596971432
1606,Lincoln,Nebraska,31111,-0.6441611419426257
1607,Madison,Nebraska,31119,1.1472565637824534
1608,Merrick,Nebraska,31121,-1.9935707852041884
1609,Morrill,Nebraska,31123,0.3205156035556731
1610,Nance,Nebraska,31125,-2.8313906971163614
1611,Nemaha,Nebraska,31127,-2.0591085597386023
1612,Nuckolls,Nebraska,31129,-3.1880196093835145
1613,Otoe,Nebraska,31131,-1.494542841628784
1614,Phelps,Nebraska,31137,-2.3700115141965528
1615,Pierce,Nebraska,31139,-2.847088762328178
1616,Platte,Nebraska,31141,0.06221194518612589
1617,Polk,Nebraska,31143,-2.6077664595644126
1618,Red Willow,Nebraska,31145,-2.0988049536931266
1619,Richardson,Nebraska,31147,-2.188259130091442
1620,Saline,Nebraska,31151,0.9801317484670177
1621,Sarpy,Nebraska,31153,0.17339125791555007
1622,Saunders,Nebraska,31155,-2.8399625398720323
1623,Scotts Bluff,Nebraska,31157,1.5076086670750612
1624,Seward,Nebraska,31159,-2.508237538919098
1625,Sherman,Nebraska,31163,-2.6133953949482733
1626,Stanton,Nebraska,31167,-1.513350282228957
1627,Thayer,Nebraska,31169,-3.55346545617063
1628,Thomas,Nebraska,31171,-2.841315389939312
1629,Thurston,Nebraska,31173,7.320562382131667
1630,Valley,Nebraska,31175,-2.2567756039632894
1631,Washington,Nebraska,31177,-2.5728095229264616
1632,Wayne,Nebraska,31179,-1.9782128540957702
1633,Webster,Nebraska,31181,-2.5568365021036685
1634,York,Nebraska,31185,-1.756740718123007
1635,Carson City,Nevada,32510,1.4454356970018696
1636,Churchill,Nevada,32001,0.7664436293532776
1637,Clark,Nevada,32003,3.758650672786246
1638,Douglas,Nevada,32005,-1.58904565203806
1639,Elko,Nevada,32007,1.9278105088846398
1640,Humboldt,Nevada,32013,2.533189060189588
1641,Lander,Nevada,32015,1.6563595342802482
1642,Lincoln,Nevada,32017,-2.5783357277294727
1643,Lyon,Nevada,32019,0.39732724034903255
1644,Mineral,Nevada,32021,2.220582993539589
1645,Nye,Nevada,32023,-1.2927694286135099
1646,Pershing,Nevada,32027,1.9348800225797227
1647,Storey,Nevada,32029,-3.4102325814494163
1648,Washoe,Nevada,32031,1.9302492289330886
1649,White Pine,Nevada,32033,-0.9432173534168778
1650,Belknap,New Hampshire,33001,-3.2080755372828618
1651,Carroll,New Hampshire,33003,-3.863241853492186
1652,Cheshire,New Hampshire,33005,-2.3439749444618245
1653,Coos,New Hampshire,33007,-2.311419016592558
1654,Grafton,New Hampshire,33009,-2.5660263651185846
1655,Hillsborough,New Hampshire,33011,-1.07850968836416
1656,Merrimack,New Hampshire,33013,-2.403052446096208
1657,Rockingham,New Hampshire,33015,-2.8861625025873927
1658,Strafford,New Hampshire,33017,-1.578810712221205
1659,Sullivan,New Hampshire,33019,-2.0488610646247736
1660,Atlantic,New Jersey,34001,2.107140730712742
1661,Bergen,New Jersey,34003,0.374770885411738
1662,Burlington,New Jersey,34005,-1.0640625204460685
1663,Camden,New Jersey,34007,1.8515882059666187
